,cust,rct_no,ma_fem_dv,ages,zon_hlv
3221,M696522481,375,여성,50대,Z10
3222,M597007734,375,여성,40대,Z14
3223,M397947196,375,여성,50대,Z17
3224,M088730886,374,여성,40대,Z04
3225,M356653622,374,여성,50대,Z10
3226,M205142844,374,여성,60대,Z17
3227,M205977381,374,남성,50대,Z17
3228,M502827390,374,남성,30대,Z10
3229,M390532167,374,여성,30대,Z17
3230,M035502859,374,여성,40대,Z16
3231,M683075527,374,여성,50대,Z10
3232,M831441413,374,여성,30대,Z05
3233,M551691552,374,여성,40대,Z13
3234,M992026403,374,여성,40대,Z08
3235,M460487608,374,여성,40대,Z17
3236,M269807766,374,남성,20대,Z01
3237,M143410203,374,남성,50대,Z10
3238,M947674013,374,남성,50대,Z06
3239,M032297192,373,남성,40대,Z17
3240,M551427869,373,여성,30대,Z11
3241,M017535243,373,남성,40대,Z10
3242,M580792401,373,여성,30대,Z04
3243,M411448760,373,남성,50대,Z10
3244,M930128225,373,여성,40대,Z05
3245,M931761239,373,여성,40대,Z17
3246,M287189957,373,남성,50대,Z10
3247,M380136135,373,여성,40대,Z11
3248,M251692788,373,남성,50대,Z04
3249,M824761013,373,여성,30대,Z06
3250,M634629308,373,여성,20대,Z06
3251,M477066747,373,여성,20대,Z10
3252,M309668500,372,여성,50대,Z11
3253,M692493232,372,여성,50대,Z10
3254,M015471763,372,여성,40대,Z16
3255,M005113779,372,남성,50대,Z10
3256,M688241278,372,남성,40대,Z17
3257,M580288508,372,여성,20대,Z17
3258,M998980052,372,여성,50대,Z10
3259,M888877881,372,여성,40대,Z10
3260,M419990029,372,여성,50대,Z17
3261,M666739641,372,여성,40대,Z17
3262,M358085122,372,남성,30대,Z16
3263,M285559259,372,남성,30대,Z12
3264,M625000537,371,여성,40대,Z05
3265,M574232963,371,여성,40대,Z16
3266,M732718145,371,여성,60대,Z14
3267,M528020998,371,여성,40대,Z04
3268,M050284838,371,여성,50대,Z05
3269,M368284686,371,여성,30대,Z06
3270,M689457183,371,여성,40대,Z05
3271,M943754955,371,여성,40대,Z10
3272,M131982652,371,여성,40대,Z13
3273,M890043915,371,여성,40대,Z17
3274,M442373274,371,남성,40대,Z10
3275,M594249642,371,여성,50대,Z09
3276,M583832027,371,남성,40대,Z10
3277,M838211312,371,남성,20대,Z14
3278,M255160573,371,여성,50대,Z17
3279,M017850981,371,여성,60대,Z05
3280,M062661758,371,남성,60대,Z16
3281,M426301977,371,여성,20대,Z17
3282,M862281461,371,여성,30대,Z10
3283,M878345406,370,남성,40대,Z17
3284,M582777629,370,여성,50대,Z17
3285,M714729851,370,남성,50대,Z17
3286,M529418449,370,여성,30대,Z04
3287,M266508410,370,여성,30대,Z04
3288,M543454746,370,여성,30대,Z04
3289,M203050528,370,남성,40대,Z10
3290,M598228720,370,여성,30대,Z11
3291,M965544359,370,여성,40대,Z11
3292,M032125275,370,여성,30대,Z05
3293,M201665014,370,여성,30대,Z11
3294,M686282615,370,남성,40대,Z17
3295,M336074690,370,여성,40대,Z10
3296,M464063838,370,여성,40대,Z03
3297,M111556273,370,남성,50대,Z16
3298,M323856995,370,여성,40대,Z17
3299,M279257611,370,여성,30대,Z17
3300,M392096284,370,남성,40대,Z10
3301,M290780435,370,여성,30대,Z16
3302,M364284088,370,여성,40대,Z04
3303,M643563007,369,여성,30대,Z10
3304,M508253152,369,여성,40대,Z06
3305,M981584738,369,여성,40대,Z11
3306,M800095752,369,여성,60대,Z10
3307,M459024108,369,여성,40대,Z08
3308,M044837439,369,남성,30대,Z17
3309,M464669828,369,여성,40대,Z16
3310,M082508454,369,여성,40대,Z16
3311,M103520662,369,남성,40대,Z06
3312,M204015928,369,여성,40대,Z10
3313,M692689096,369,남성,30대,Z10
3314,M768550562,369,여성,50대,Z08
3315,M005209297,369,여성,50대,Z17
3316,M141983075,369,남성,60대,Z17
3317,M392949767,369,남성,60대,Z17
3318,M641987217,369,남성,50대,Z01
3319,M959926137,369,여성,40대,Z17
3320,M868357047,368,여성,30대,Z10
3321,M558895673,368,여성,30대,Z17
3322,M382794997,368,여성,70대,Z17
3323,M096783613,368,여성,60대,Z17
3324,M461406693,368,여성,50대,Z17
3325,M915239352,368,여성,40대,Z17
3326,M932862205,368,남성,40대,Z10
3327,M063965034,368,여성,50대,Z14
3328,M256750740,368,여성,60대,Z04
3329,M444492475,368,여성,40대,Z10
3330,M992416508,368,여성,40대,Z16
3331,M010063401,368,여성,50대,Z05
3332,M040739748,368,여성,50대,Z16
3333,M711726125,367,남성,50대,Z10
3334,M122933014,367,여성,40대,Z04
3335,M577583388,367,남성,50대,Z17
3336,M481406720,367,여성,40대,Z17
3337,M359191434,367,여성,40대,Z17
3338,M777533140,367,여성,40대,Z06
3339,M909136451,367,남성,50대,Z17
3340,M560958428,367,여성,50대,Z06
3341,M958691519,367,여성,30대,Z17
3342,M331425859,367,남성,30대,Z10
3343,M188617367,367,여성,20대,Z13
3344,M383411682,367,여성,30대,Z16
3345,M088607218,367,여성,40대,Z10
3346,M739988602,367,여성,40대,Z09
3347,M184984509,367,여성,50대,Z10
3348,M755655671,367,여성,30대,Z10
3349,M535617055,367,남성,40대,Z17
3350,M768711919,366,남성,30대,Z10
3351,M277564466,366,남성,40대,Z16
3352,M494040767,366,여성,40대,Z10
3353,M878005440,366,여성,40대,Z10
3354,M374819707,366,남성,20대,Z17
3355,M258806039,366,여성,50대,Z17
3356,M707991383,366,여성,50대,Z16
3357,M828301418,366,여성,40대,Z13
3358,M009754131,366,여성,40대,Z04
3359,M674309828,366,여성,40대,Z10
3360,M571937417,366,여성,30대,Z17
3361,M842936580,366,여성,30대,Z10
3362,M559358548,366,여성,50대,Z17
3363,M143712244,366,여성,60대,Z17
3364,M006902585,365,여성,40대,Z10
3365,M614238890,365,여성,30대,Z05
3366,M811289103,365,여성,30대,Z08
3367,M208747654,365,남성,40대,Z10
3368,M588861009,365,남성,60대,Z17
3369,M714768611,365,남성,30대,Z16
3370,M186596264,365,여성,40대,Z17
3371,M938537076,365,남성,40대,Z06
3372,M967593025,365,여성,40대,Z14
3373,M982371741,365,여성,40대,Z10
3374,M740007286,365,여성,40대,Z17
3375,M961404519,365,남성,30대,Z10
3376,M072584937,365,여성,30대,Z13
3377,M742137112,365,여성,40대,Z10
3378,M749433298,365,여성,30대,Z11
3379,M495511155,364,여성,50대,Z16
3380,M821201148,364,여성,50대,Z10
3381,M444506835,364,여성,30대,Z16
3382,M273120425,364,여성,70대,Z10
3383,M360595881,364,남성,30대,Z12
3384,M790389301,364,남성,60대,Z17
3385,M769086937,364,남성,50대,Z14
3386,M947509254,364,남성,40대,Z10
3387,M169159091,363,남성,40대,Z17
3388,M169810252,363,여성,40대,Z06
3389,M470358309,363,여성,60대,Z17
3390,M922278704,363,남성,30대,Z10
3391,M949759194,363,남성,60대,Z10
3392,M963294356,363,여성,50대,Z15
3393,M748617678,363,여성,60대,Z11
3394,M872225862,363,남성,60대,Z16
3395,M528097150,363,여성,40대,Z13
3396,M829868441,363,남성,30대,Z04
3397,M990946717,363,여성,50대,Z17
3398,M975660295,363,남성,60대,Z10
3399,M972129871,363,여성,30대,Z10
3400,M656413967,363,여성,40대,Z06
3401,M006453588,363,남성,30대,Z13
3402,M085028626,363,여성,30대,Z17
3403,M380006599,363,여성,50대,Z17
3404,M160693599,362,남성,40대,Z09
3405,M575069809,362,남성,40대,Z10
3406,M978135825,362,여성,40대,Z13
3407,M874389601,362,남성,50대,Z06
3408,M382496905,362,여성,40대,Z05
3409,M561959759,362,여성,60대,Z10
3410,M266502381,362,여성,50대,Z07
3411,M911207895,362,여성,50대,Z17
3412,M697760653,362,여성,40대,Z10
3413,M782433677,362,여성,60대,Z17
3414,M193525920,362,남성,30대,Z15
3415,M023794546,362,여성,30대,Z10
3416,M663205788,362,여성,50대,Z10
3417,M142311429,362,여성,40대,Z17
3418,M730690028,362,남성,70대,Z10
3419,M668473425,362,여성,50대,Z17
3420,M838171859,362,여성,40대,Z11
3421,M474734850,362,여성,40대,Z10
3422,M170171477,362,남성,40대,Z02
3423,M457274964,361,여성,50대,Z11
3424,M191899320,361,여성,50대,Z10
3425,M101205688,361,남성,40대,Z11
3426,M511374133,361,남성,50대,Z11
3427,M862078005,361,남성,50대,Z10
3428,M138559674,361,남성,30대,Z12
3429,M217476817,361,여성,50대,Z17
3430,M748020544,361,여성,50대,Z17
3431,M763429523,361,여성,30대,Z11
3432,M975066338,361,여성,30대,Z03
3433,M132255965,361,여성,50대,Z17
3434,M591013328,361,여성,50대,Z17
3435,M050035342,361,여성,70대,Z10
3436,M543938728,360,여성,30대,Z10
3437,M396747192,360,남성,40대,Z17
3438,M645976443,360,여성,50대,Z17
3439,M006156170,360,남성,50대,Z05
3440,M346185476,360,여성,20대,Z04
3441,M402064683,360,여성,40대,Z16
3442,M029478403,360,여성,40대,Z09
3443,M054142332,360,남성,40대,Z02
3444,M016813663,360,여성,40대,Z04
3445,M254190580,360,남성,50대,Z17
3446,M990986160,360,여성,40대,Z04
3447,M625748311,360,여성,60대,Z10
3448,M694764404,360,여성,60대,Z14
3449,M776556025,360,남성,40대,Z10
3450,M460252133,360,여성,30대,Z10
3451,M755391340,360,여성,50대,Z16
3452,M228922973,359,여성,40대,Z03
3453,M013366941,359,여성,50대,Z06
3454,M873291493,359,여성,60대,Z04
3455,M832773018,359,여성,40대,Z17
3456,M860905608,359,여성,40대,Z13
3457,M313161116,359,여성,40대,Z11
3458,M336450868,359,여성,40대,Z11
3459,M014583713,359,남성,30대,Z10
3460,M303844816,359,여성,40대,Z10
3461,M794742110,359,여성,40대,Z08
3462,M197805206,359,여성,40대,Z05
3463,M971508938,359,여성,50대,Z13
3464,M596625383,359,남성,40대,Z17
3465,M141544552,359,여성,50대,Z04
3466,M659613549,358,남성,40대,Z16
3467,M988103242,358,여성,30대,Z10
3468,M552585249,358,남성,30대,Z17
3469,M191618217,358,여성,30대,Z05
3470,M943582488,358,여성,60대,Z14
3471,M512121304,358,여성,40대,Z10
3472,M955292860,358,여성,40대,Z17
3473,M050705092,358,여성,40대,Z09
3474,M865938577,358,여성,30대,Z06
3475,M321922863,358,남성,40대,Z06
3476,M516070527,358,남성,60대,Z10
3477,M205853827,358,여성,40대,Z16
3478,M650849503,358,여성,40대,Z11
3479,M751728576,358,남성,40대,Z17
3480,M727650555,358,남성,60대,Z10
3481,M528261257,358,여성,50대,Z11
3482,M402794395,357,여성,40대,Z17
3483,M626921825,357,여성,30대,Z10
3484,M745972491,357,여성,30대,Z16
3485,M379828204,357,남성,50대,Z06
3486,M797159863,357,남성,30대,Z17
3487,M345226333,357,남성,50대,Z16
3488,M682907725,357,여성,40대,Z10
3489,M236782277,357,여성,40대,Z08
3490,M567001520,357,여성,40대,Z11
3491,M782621458,357,여성,40대,Z10
3492,M421836585,357,여성,50대,Z16
3493,M021715268,357,여성,50대,Z10
3494,M677349551,357,여성,20대,Z10
3495,M625604845,357,여성,40대,Z17
3496,M155426775,356,여성,40대,Z11
3497,M038137438,356,남성,40대,Z17
3498,M104547879,356,남성,50대,Z17
3499,M728138792,356,여성,40대,Z10
3500,M983311915,356,여성,40대,Z16
3501,M619266284,356,남성,70대,Z10
3502,M039065702,356,남성,70대,Z10
3503,M376897422,356,여성,50대,Z17
3504,M046979611,356,여성,40대,Z12
3505,M605545510,356,여성,40대,Z17
3506,M946939279,356,남성,40대,Z11
3507,M397164942,356,남성,40대,Z03
3508,M936458643,356,여성,50대,Z17
3509,M831071410,356,남성,50대,Z11
3510,M623995189,355,여성,60대,Z17
3511,M943369011,355,남성,50대,Z11
3512,M332914294,355,여성,40대,Z04
3513,M763499450,355,여성,40대,Z10
3514,M516226398,355,남성,70대,Z10
3515,M502030951,355,남성,40대,Z06
3516,M207638686,355,여성,30대,Z06
3517,M900027769,355,여성,30대,Z01
3518,M212640459,355,여성,40대,Z16
3519,M627471354,355,여성,20대,Z05
3520,M606825060,355,남성,40대,Z17
3521,M916770794,355,여성,60대,Z10
3522,M605157091,355,여성,50대,Z06
3523,M901932068,355,여성,40대,Z17
3524,M134302728,355,여성,40대,Z13
3525,M890167749,354,여성,40대,Z10
3526,M448403099,354,여성,40대,Z10
3527,M570770112,354,남성,30대,Z10
3528,M178509386,354,여성,40대,Z17
3529,M024971109,354,남성,20대,Z17
3530,M009475811,354,여성,30대,Z17
3531,M137170343,354,여성,40대,Z10
3532,M025031557,354,여성,50대,Z04
3533,M180306897,354,여성,50대,Z17
3534,M270855096,354,남성,30대,Z10
3535,M278882576,354,남성,70대,Z17
3536,M688030854,354,여성,50대,Z10
3537,M609879168,353,여성,30대,Z04
3538,M285971953,353,여성,20대,Z04
3539,M446441400,353,남성,60대,Z11
3540,M184372279,353,남성,30대,Z10
3541,M731328951,353,여성,40대,Z03
3542,M050724070,353,여성,60대,Z17
3543,M646853852,353,여성,40대,Z13
3544,M864801363,353,여성,50대,Z10
3545,M353356188,353,여성,30대,Z10
3546,M171918261,353,남성,40대,Z17
3547,M789816468,353,여성,40대,Z13
3548,M089886972,353,여성,40대,Z04
3549,M863648687,353,여성,50대,Z10
3550,M282492066,353,여성,40대,Z10
3551,M851579126,353,남성,50대,Z10
3552,M814188328,353,여성,40대,Z04
3553,M204136444,353,남성,40대,Z10
3554,M279594029,353,남성,40대,Z17
3555,M376403704,353,남성,50대,Z17
3556,M594104783,352,남성,50대,Z10
3557,M757247306,352,여성,50대,Z17
3558,M189912435,352,여성,30대,Z17
3559,M031704059,352,여성,40대,Z17
3560,M131424794,352,여성,50대,Z12
3561,M563735413,352,여성,50대,Z11
3562,M523663483,352,여성,40대,Z17
3563,M715339579,352,여성,50대,Z15
3564,M490262515,352,여성,30대,Z08
3565,M632773888,352,여성,30대,Z06
3566,M736429673,352,남성,30대,Z17
3567,M738742974,351,여성,40대,Z17
3568,M770996835,351,여성,30대,Z10
3569,M586248617,351,남성,30대,Z17
3570,M575009481,351,여성,50대,Z16
3571,M047950443,351,남성,30대,Z06
3572,M954727446,351,남성,40대,Z10
3573,M368642492,351,여성,40대,Z10
3574,M735636074,351,여성,40대,Z17
3575,M888187074,351,여성,40대,Z17
3576,M802038495,351,여성,40대,Z04
3577,M039218857,351,여성,60대,Z17
3578,M970767526,351,여성,40대,Z15
3579,M443004864,351,남성,30대,Z10
3580,M454378807,351,여성,40대,Z17
3581,M847518018,351,남성,20대,Z11
3582,M135723831,351,여성,50대,Z04
3583,M599711696,351,여성,40대,Z17
3584,M474764832,351,여성,50대,Z09
3585,M921971214,351,남성,20대,Z17
3586,M464799001,351,여성,40대,Z17
3587,M052429414,351,여성,40대,Z16
3588,M324397906,351,여성,40대,Z17
3589,M495797976,351,남성,30대,Z17
3590,M621445426,350,여성,30대,Z13
3591,M058103498,350,여성,40대,Z05
3592,M422346349,350,여성,40대,Z17
3593,M711427699,350,여성,40대,Z10
3594,M293961589,350,여성,40대,Z11
3595,M003834772,350,여성,40대,Z17
3596,M345758349,350,여성,40대,Z04
3597,M081509540,350,여성,30대,Z10
3598,M754451048,350,여성,40대,Z04
3599,M366718788,350,여성,40대,Z10
3600,M873143522,350,여성,30대,Z10
3601,M006904172,350,여성,20대,Z16
3602,M753373351,350,여성,50대,Z17
3603,M076192836,349,여성,50대,Z17
3604,M642885472,349,여성,40대,Z17
3605,M759691754,349,여성,50대,Z10
3606,M300279138,349,여성,30대,Z17
3607,M452357754,349,여성,30대,Z10
3608,M344255126,349,남성,40대,Z12
3609,M555128879,349,남성,40대,Z17
3610,M596317997,349,여성,40대,Z04
3611,M500789827,349,여성,30대,Z04
3612,M422658650,349,남성,30대,Z17
3613,M029513065,349,남성,40대,Z11
3614,M437013115,349,여성,60대,Z11
3615,M681577737,349,여성,20대,Z06
3616,M286538837,349,여성,30대,Z16
3617,M161750931,349,여성,40대,Z17
3618,M761409385,349,여성,50대,Z10
3619,M112435611,349,여성,40대,Z17
3620,M395442166,349,여성,40대,Z17
3621,M196924667,349,여성,40대,Z17
3622,M026680290,349,여성,40대,Z04
3623,M057032930,349,여성,40대,Z15
3624,M892553507,349,여성,60대,Z17
3625,M165788224,349,여성,30대,Z06
3626,M773301579,348,여성,40대,Z10
3627,M722215184,348,남성,40대,Z17
3628,M858384795,348,여성,50대,Z17
3629,M237627724,348,여성,40대,Z17
3630,M838155540,348,여성,60대,Z17
3631,M599748388,348,여성,50대,Z17
3632,M351144406,348,여성,40대,Z16
3633,M125895076,348,남성,40대,Z10
3634,M882166723,348,여성,50대,Z13
3635,M203365068,348,여성,50대,Z17
3636,M894749991,348,여성,30대,Z10
3637,M711892935,348,여성,30대,Z17
3638,M124018770,348,남성,20대,Z03
3639,M142223294,348,여성,40대,Z17
3640,M148973899,348,여성,30대,Z04
3641,M678467403,348,여성,20대,Z17
3642,M817461151,347,여성,30대,Z17
3643,M636016899,347,여성,40대,Z17
3644,M248098152,347,남성,40대,Z10
3645,M528112300,347,남성,50대,Z11
3646,M226378612,347,여성,40대,Z03
3647,M317144228,347,여성,40대,Z10
3648,M301397456,347,남성,40대,Z17
3649,M288065988,347,여성,40대,Z10
3650,M484267183,347,여성,50대,Z17
3651,M580961979,347,여성,40대,Z12
3652,M718692349,347,여성,40대,Z12
3653,M031604439,347,여성,40대,Z05
3654,M764992299,346,여성,30대,Z17
3655,M337168659,346,남성,30대,Z17
3656,M585009291,346,여성,30대,Z04
3657,M241254856,346,남성,30대,Z17
3658,M080120952,346,여성,30대,Z16
3659,M201027006,346,여성,30대,Z16
3660,M593577051,346,남성,20대,Z06
3661,M528556313,346,여성,30대,Z10
3662,M425533282,346,여성,30대,Z10
3663,M619290375,346,여성,50대,Z10
3664,M560932123,346,여성,30대,Z06
3665,M693009083,346,여성,50대,Z17
3666,M391932410,346,여성,40대,Z16
3667,M144167827,346,여성,40대,Z05
3668,M992204587,346,남성,30대,Z06
3669,M885357002,346,여성,30대,Z10
3670,M633245924,346,남성,40대,Z14
3671,M515556112,346,여성,30대,Z06
3672,M607976656,346,남성,40대,Z17
3673,M688683958,346,여성,30대,Z17
3674,M803431471,346,여성,40대,Z10
3675,M148171146,346,여성,50대,Z13
3676,M325658504,345,여성,50대,Z17
3677,M376037724,345,여성,20대,Z08
3678,M877941328,345,여성,30대,Z17
3679,M962442639,345,남성,50대,Z16
3680,M183296106,345,여성,30대,Z12
3681,M965392105,345,여성,40대,Z05
3682,M951382529,345,남성,30대,Z10
3683,M132483752,345,남성,40대,Z17
3684,M288833823,345,여성,40대,Z16
3685,M589321117,345,여성,30대,Z17
3686,M516307818,345,여성,50대,Z17
3687,M211012300,345,여성,30대,Z06
3688,M649108679,345,여성,40대,Z13
3689,M134985295,345,남성,40대,Z10
3690,M578243606,345,여성,40대,Z17
3691,M225533187,344,여성,40대,Z17
3692,M763628965,344,남성,20대,Z16
3693,M449921106,344,남성,30대,Z10
3694,M452466090,344,여성,30대,Z17
3695,M677120662,344,여성,50대,Z10
3696,M471285823,344,여성,40대,Z10
3697,M166237196,344,여성,50대,Z16
3698,M290162711,344,여성,60대,Z07
3699,M352369142,344,여성,50대,Z17
3700,M667959965,344,여성,40대,Z11
3701,M883563097,344,남성,40대,Z10
3702,M527982111,344,여성,40대,Z10
3703,M399809489,344,여성,40대,Z10
3704,M345592032,343,여성,50대,Z10
3705,M700735816,343,여성,30대,Z08
3706,M452408803,343,여성,60대,Z10
3707,M903723663,343,여성,60대,Z17
3708,M015853886,343,여성,40대,Z15
3709,M274985775,343,여성,30대,Z06
3710,M907128419,343,여성,40대,Z10
3711,M237876190,343,여성,50대,Z11
3712,M003563148,343,여성,40대,Z09
3713,M913737992,343,여성,50대,Z17
3714,M073088113,343,여성,40대,Z17
3715,M434243840,343,남성,30대,Z17
3716,M578808782,343,여성,40대,Z06
3717,M257547604,343,여성,40대,Z16
3718,M491232489,343,남성,50대,Z17
3719,M620243306,343,여성,50대,Z05
3720,M125741397,343,여성,30대,Z10
3721,M810767211,343,여성,30대,Z09
3722,M340277529,342,남성,40대,Z03
3723,M450892968,342,남성,40대,Z10
3724,M158991128,342,남성,40대,Z16
3725,M939481413,342,여성,40대,Z04
3726,M267072631,342,여성,40대,Z16
3727,M345123039,342,여성,50대,Z08
3728,M282024254,342,여성,40대,Z11
3729,M290694883,342,여성,60대,Z04
3730,M632433493,342,남성,40대,Z10
3731,M013849448,342,여성,40대,Z08
3732,M600362094,342,여성,50대,Z12
3733,M084117436,342,여성,40대,Z05
3734,M836039522,342,남성,50대,Z13
3735,M238134440,342,남성,30대,Z17
3736,M871851436,342,여성,50대,Z10
3737,M317849762,342,남성,40대,Z10
3738,M770044307,342,여성,30대,Z17
3739,M310317126,342,남성,30대,Z17
