,cust,rct_no,ma_fem_dv,ages,zon_hlv
10896,M360910180,262.0,여성,50대,Z17
28365,M945224746,262.0,여성,40대,Z13
1051,M034775336,262.0,여성,20대,Z17
20720,M691187476,262.0,여성,30대,Z17
22936,M762374565,262.0,남성,20대,Z16
13360,M446324148,262.0,여성,60대,Z17
4787,M159462722,262.0,여성,40대,Z10
2222,M074334264,262.0,여성,30대,Z10
5092,M168622652,262.0,여성,50대,Z11
10675,M353795775,261.0,여성,50대,Z17
21960,M730782909,261.0,여성,40대,Z14
659,M021847345,261.0,여성,30대,Z10
3981,M132608792,261.0,남성,50대,Z17
9934,M330336594,261.0,남성,40대,Z17
24640,M820362416,261.0,여성,40대,Z16
5300,M175716456,261.0,여성,20대,Z17
5085,M168449588,261.0,여성,40대,Z04
2190,M073187078,261.0,여성,50대,Z10
10618,M351714862,261.0,여성,40대,Z09
11726,M389653409,261.0,남성,50대,Z12
11857,M394678240,261.0,남성,30대,Z10
2884,M097586195,261.0,남성,40대,Z06
17582,M585733325,261.0,여성,20대,Z17
14749,M490757459,261.0,여성,60대,Z10
27072,M901040890,261.0,여성,50대,Z14
19959,M666273743,261.0,여성,70대,Z17
5527,M184390075,261.0,여성,40대,Z10
634,M021136955,261.0,남성,40대,Z17
3711,M123839098,261.0,여성,40대,Z10
18455,M614345501,261.0,여성,40대,Z10
25724,M857188421,261.0,여성,40대,Z10
29225,M975969245,261.0,여성,60대,Z17
29452,M983958947,261.0,여성,50대,Z16
15687,M523038535,261.0,남성,50대,Z03
8297,M276694593,261.0,여성,50대,Z10
3706,M123563894,261.0,여성,40대,Z17
8820,M292489042,261.0,여성,50대,Z12
10132,M336158522,261.0,남성,50대,Z16
16018,M533286446,260.0,남성,40대,Z10
4405,M147324858,260.0,여성,40대,Z17
409,M014340605,260.0,남성,40대,Z10
3915,M130429047,260.0,여성,50대,Z10
3952,M131977746,260.0,남성,20대,Z11
5724,M190398839,260.0,여성,40대,Z17
23805,M791285609,260.0,여성,40대,Z04
21968,M730883453,260.0,여성,30대,Z17
771,M025633773,260.0,남성,40대,Z09
18451,M614206090,260.0,여성,30대,Z10
13010,M434384333,260.0,여성,40대,Z13
28717,M957874560,260.0,여성,30대,Z10
22328,M741960624,260.0,여성,60대,Z07
10420,M345502333,260.0,여성,40대,Z16
1342,M044626650,260.0,여성,40대,Z06
15483,M515516938,260.0,여성,30대,Z15
25497,M848881957,260.0,여성,50대,Z17
10379,M344111066,260.0,여성,30대,Z17
26254,M874555628,260.0,여성,40대,Z17
1670,M055586276,260.0,남성,40대,Z10
18192,M605652855,260.0,여성,20대,Z17
26848,M893502629,260.0,여성,40대,Z14
20358,M679535201,260.0,남성,60대,Z15
29446,M983844727,259.0,여성,40대,Z10
3684,M122881833,259.0,남성,30대,Z10
3749,M124864002,259.0,남성,40대,Z10
13376,M446751899,259.0,남성,50대,Z10
9697,M322697741,259.0,남성,20대,Z17
21863,M727659317,259.0,남성,40대,Z17
14863,M494356798,259.0,남성,50대,Z10
9284,M309153952,259.0,여성,30대,Z10
25049,M834175830,259.0,여성,40대,Z17
21275,M708752388,259.0,여성,40대,Z11
988,M032694772,259.0,여성,30대,Z17
10078,M334666789,259.0,여성,40대,Z04
7000,M234010043,259.0,여성,40대,Z17
29482,M985181188,259.0,여성,40대,Z17
27820,M927405402,259.0,여성,50대,Z04
2074,M068944376,259.0,남성,30대,Z09
27310,M909209839,259.0,여성,20대,Z15
23257,M773794044,259.0,여성,40대,Z05
17194,M571944509,259.0,여성,40대,Z12
26018,M866881490,259.0,여성,30대,Z17
23572,M784253732,259.0,여성,50대,Z10
8932,M295971947,258.0,여성,40대,Z04
9693,M322407438,258.0,남성,30대,Z17
18475,M614760777,258.0,남성,30대,Z15
20308,M678205637,258.0,여성,40대,Z06
7236,M241787444,258.0,남성,40대,Z17
28281,M942464176,258.0,여성,30대,Z17
10624,M351859074,258.0,여성,20대,Z04
17400,M579506120,258.0,여성,50대,Z11
23790,M790808439,258.0,남성,50대,Z13
13482,M450562281,258.0,여성,40대,Z16
15377,M511368214,258.0,남성,40대,Z01
26897,M895269983,258.0,남성,40대,Z13
1520,M050388344,258.0,남성,40대,Z12
6303,M209462184,258.0,남성,40대,Z17
23466,M780795389,258.0,여성,30대,Z07
17415,M580219618,258.0,여성,30대,Z17
372,M012955173,258.0,여성,40대,Z04
9089,M301481447,258.0,여성,60대,Z17
14662,M488251676,258.0,여성,30대,Z10
28862,M962860411,258.0,여성,30대,Z13
28228,M940429992,258.0,여성,20대,Z17
20574,M686393403,258.0,남성,20대,Z10
2813,M095262348,258.0,여성,40대,Z14
26623,M886405620,258.0,남성,30대,Z16
29348,M980267135,258.0,여성,40대,Z10
12526,M418219837,257.0,여성,60대,Z17
25640,M854357445,257.0,남성,30대,Z10
29092,M971737246,257.0,여성,40대,Z09
16009,M533113623,257.0,남성,40대,Z03
1969,M065345065,257.0,남성,40대,Z17
23303,M775303658,257.0,여성,40대,Z11
22791,M757258697,257.0,여성,30대,Z10
12247,M409057655,257.0,여성,40대,Z04
29126,M972745056,257.0,남성,40대,Z10
436,M015213177,257.0,남성,30대,Z10
266,M009432696,257.0,남성,40대,Z04
13774,M459609442,257.0,여성,40대,Z10
27996,M933215034,257.0,여성,50대,Z08
5917,M196475622,257.0,여성,50대,Z17
1079,M035624417,257.0,여성,30대,Z10
19951,M665944722,257.0,여성,70대,Z10
15700,M523321480,257.0,여성,50대,Z04
18071,M601421176,257.0,여성,60대,Z17
20812,M694499263,256.0,남성,70대,Z17
1718,M056915029,256.0,여성,20대,Z17
23584,M784652929,256.0,여성,20대,Z04
17664,M588352040,256.0,여성,40대,Z16
22400,M744544589,256.0,남성,50대,Z16
13815,M460928904,256.0,여성,40대,Z08
4059,M135571815,256.0,여성,40대,Z05
17594,M586176066,256.0,남성,30대,Z16
630,M021025382,256.0,여성,30대,Z11
4391,M146637130,256.0,남성,40대,Z17
13808,M460767538,256.0,여성,40대,Z10
11651,M386837239,256.0,여성,40대,Z17
28413,M946948192,256.0,남성,30대,Z02
22344,M742371481,256.0,여성,20대,Z10
25258,M840825295,256.0,여성,60대,Z10
7030,M235166111,256.0,여성,50대,Z17
21994,M731610602,256.0,남성,40대,Z10
250,M009032626,256.0,남성,20대,Z16
18718,M622657708,256.0,여성,40대,Z17
14132,M471260837,256.0,남성,60대,Z17
20076,M670138410,256.0,여성,50대,Z10
21321,M710492900,256.0,여성,30대,Z15
23118,M768874888,256.0,여성,40대,Z16
21478,M714986003,256.0,여성,40대,Z04
15355,M510561765,256.0,여성,30대,Z10
17315,M576487103,256.0,남성,30대,Z17
14238,M475050502,256.0,남성,40대,Z12
4957,M164557447,255.0,여성,50대,Z16
24680,M822076289,255.0,여성,30대,Z17
18135,M603639005,255.0,남성,30대,Z17
12413,M414512918,255.0,여성,40대,Z17
14160,M472417736,255.0,여성,40대,Z10
27123,M902924624,255.0,여성,30대,Z10
27114,M902457354,255.0,남성,30대,Z04
1842,M061073007,255.0,여성,40대,Z16
1961,M064990101,255.0,여성,40대,Z10
3743,M124746721,255.0,남성,40대,Z10
12780,M426174280,255.0,여성,40대,Z11
26452,M880714788,255.0,여성,40대,Z08
29887,M999002436,255.0,여성,50대,Z16
28705,M957468346,255.0,여성,20대,Z10
25066,M834826001,255.0,여성,40대,Z06
5080,M168292759,255.0,여성,40대,Z11
10321,M342276582,255.0,여성,60대,Z17
19014,M632179785,255.0,남성,60대,Z17
4895,M162718407,255.0,여성,40대,Z10
646,M021495045,255.0,여성,40대,Z14
14702,M489460698,255.0,남성,50대,Z16
16454,M546999033,255.0,여성,50대,Z17
7825,M260847921,255.0,여성,30대,Z06
24928,M830396092,255.0,남성,30대,Z16
29166,M973941222,254.0,여성,20대,Z17
4516,M150926976,254.0,남성,30대,Z09
673,M022308297,254.0,여성,40대,Z17
14680,M488788052,254.0,여성,30대,Z10
4039,M134851082,254.0,남성,50대,Z03
18703,M621982611,254.0,여성,60대,Z05
29147,M973375218,254.0,남성,30대,Z17
6895,M230190089,254.0,여성,60대,Z17
3158,M106517626,254.0,여성,30대,Z17
27267,M907553454,254.0,남성,40대,Z16
18469,M614636935,254.0,남성,30대,Z10
20514,M684010631,254.0,남성,30대,Z17
25395,M845196887,254.0,남성,40대,Z17
9317,M310360080,254.0,여성,30대,Z11
999,M033212196,254.0,여성,20대,Z10
22213,M738604368,254.0,여성,40대,Z16
9848,M327601000,254.0,남성,40대,Z06
3938,M131398998,253.0,여성,30대,Z17
13077,M437064973,253.0,여성,40대,Z17
29862,M997957983,253.0,여성,30대,Z05
16463,M547318357,253.0,여성,40대,Z10
14313,M477397303,253.0,여성,30대,Z11
26413,M879537010,253.0,여성,40대,Z17
2094,M069844485,253.0,여성,50대,Z11
12840,M428343821,253.0,여성,70대,Z04
4712,M157272450,253.0,여성,40대,Z10
3375,M113304989,253.0,여성,40대,Z04
4323,M144480459,253.0,남성,40대,Z17
14798,M492427598,253.0,여성,50대,Z14
19528,M649607440,253.0,여성,50대,Z01
6764,M225483456,253.0,여성,40대,Z10
18598,M618012623,253.0,여성,30대,Z05
23594,M784985147,253.0,여성,50대,Z11
13213,M441249099,253.0,여성,40대,Z10
24262,M807172781,253.0,여성,40대,Z17
12376,M413139940,253.0,여성,40대,Z10
13615,M455150254,252.0,여성,50대,Z14
20971,M699554781,252.0,여성,40대,Z16
11359,M377097428,252.0,여성,40대,Z10
25470,M848023775,252.0,남성,40대,Z10
18068,M601338921,252.0,여성,50대,Z10
949,M031140733,252.0,여성,50대,Z10
25697,M856406978,252.0,남성,30대,Z10
1479,M049121161,252.0,여성,40대,Z17
19458,M647120686,252.0,여성,40대,Z10
6711,M223448480,252.0,여성,30대,Z10
21566,M718101610,252.0,여성,30대,Z03
1788,M059087283,252.0,남성,40대,Z17
27313,M909311232,252.0,여성,30대,Z08
4471,M149310879,252.0,남성,50대,Z10
27020,M898990747,252.0,남성,50대,Z07
20322,M678637613,252.0,여성,30대,Z04
3717,M123954394,252.0,남성,40대,Z13
13719,M458177043,252.0,여성,40대,Z06
17708,M589794769,252.0,남성,40대,Z04
7810,M260350363,252.0,남성,40대,Z10
22067,M733262990,252.0,남성,30대,Z10
1813,M059965216,252.0,여성,40대,Z17
26712,M889849444,252.0,여성,50대,Z08
22861,M759614193,252.0,남성,50대,Z14
16896,M561631495,252.0,남성,40대,Z10
18755,M624226706,251.0,여성,50대,Z05
12394,M413600325,251.0,여성,30대,Z16
12020,M400240896,251.0,여성,30대,Z17
8581,M285436591,251.0,여성,30대,Z14
10576,M350004496,251.0,여성,40대,Z10
7132,M238752039,251.0,여성,30대,Z17
1381,M046113066,251.0,여성,40대,Z16
3761,M125270061,251.0,여성,30대,Z17
4301,M143876097,251.0,여성,50대,Z10
28357,M944957504,251.0,여성,40대,Z17
22984,M764097512,251.0,여성,50대,Z17
3871,M128941848,251.0,여성,40대,Z08
6960,M232488197,251.0,남성,40대,Z04
13588,M454541335,251.0,여성,40대,Z10
10098,M335081704,251.0,여성,50대,Z16
6352,M211217470,251.0,여성,30대,Z12
18723,M622858456,251.0,여성,60대,Z08
10940,M362834677,251.0,여성,50대,Z10
22862,M759640073,251.0,여성,30대,Z13
1022,M033954349,251.0,여성,60대,Z01
2140,M071425384,251.0,여성,30대,Z17
17971,M598503401,251.0,여성,50대,Z17
28107,M936378836,251.0,여성,40대,Z03
28456,M948337297,250.0,남성,60대,Z17
2885,M097595988,250.0,여성,40대,Z17
29682,M991700340,250.0,여성,20대,Z17
25537,M850398379,250.0,여성,40대,Z12
13330,M445555053,250.0,여성,40대,Z11
2833,M095682310,250.0,남성,30대,Z10
15058,M501079008,250.0,여성,50대,Z10
7856,M261814855,250.0,여성,40대,Z17
14078,M469473228,250.0,여성,20대,Z05
24788,M825472680,250.0,여성,50대,Z10
140,M005392126,250.0,남성,40대,Z17
28736,M958409772,250.0,여성,40대,Z17
14133,M471263387,250.0,여성,30대,Z17
8634,M286796577,250.0,남성,40대,Z11
752,M024953107,250.0,여성,40대,Z10
27543,M916644882,250.0,여성,40대,Z14
5289,M175274527,250.0,여성,40대,Z13
1231,M040835613,250.0,남성,50대,Z10
203,M007196501,250.0,여성,40대,Z13
1709,M056715433,250.0,남성,50대,Z10
18791,M625040208,250.0,남성,50대,Z11
14524,M483874877,250.0,여성,30대,Z17
9131,M303066009,250.0,남성,50대,Z04
4186,M139925797,250.0,여성,40대,Z10
4462,M149181125,250.0,여성,30대,Z17
17421,M580357778,250.0,남성,30대,Z17
1287,M042667132,250.0,여성,50대,Z10
1727,M057159597,249.0,여성,40대,Z17
29079,M971272833,249.0,남성,50대,Z16
11951,M397686742,249.0,여성,50대,Z17
22417,M745309870,249.0,남성,40대,Z10
22052,M732808543,249.0,여성,30대,Z17
20441,M682178418,249.0,여성,60대,Z17
27375,M911448408,249.0,여성,40대,Z10
27959,M932016425,249.0,여성,40대,Z17
10686,M354091173,249.0,여성,30대,Z16
27070,M900963483,249.0,남성,40대,Z01
15777,M525739511,249.0,남성,50대,Z10
10153,M336831476,249.0,여성,50대,Z04
24120,M802454573,249.0,여성,30대,Z17
28890,M963662290,249.0,여성,40대,Z09
26311,M876173001,249.0,남성,20대,Z04
11591,M384835014,249.0,여성,20대,Z17
12528,M418260531,249.0,여성,30대,Z10
2068,M068668114,249.0,여성,60대,Z17
3382,M113563050,249.0,여성,40대,Z10
6555,M218289075,249.0,여성,30대,Z14
6618,M220401946,249.0,남성,30대,Z04
12582,M420285584,249.0,남성,30대,Z17
12766,M425712818,249.0,여성,30대,Z10
28427,M947416006,249.0,남성,40대,Z16
25250,M840650160,248.0,여성,50대,Z17
17614,M586784204,248.0,남성,40대,Z10
13229,M441709380,248.0,여성,40대,Z16
7415,M247119970,248.0,여성,40대,Z14
19160,M636389360,248.0,여성,40대,Z04
28174,M938630013,248.0,여성,50대,Z17
5232,M173349351,248.0,여성,40대,Z14
14258,M475647218,248.0,남성,40대,Z17
10474,M347019293,248.0,여성,40대,Z17
8720,M289885272,248.0,남성,40대,Z11
7389,M246210539,248.0,남성,30대,Z10
7446,M247994742,248.0,여성,60대,Z17
23471,M780918356,248.0,남성,40대,Z10
9354,M311630747,248.0,여성,60대,Z17
18391,M612161742,248.0,여성,40대,Z06
10031,M333342175,248.0,여성,20대,Z10
9159,M304336861,248.0,남성,40대,Z17
24553,M817315243,248.0,남성,40대,Z10
9759,M324530769,248.0,여성,40대,Z10
28622,M954065713,248.0,여성,40대,Z16
4164,M139227724,248.0,여성,40대,Z11
5578,M185951115,248.0,여성,40대,Z11
20830,M695137502,248.0,여성,30대,Z11
12760,M425650923,248.0,여성,60대,Z17
10501,M347707946,248.0,남성,50대,Z04
11791,M392091512,248.0,여성,40대,Z03
4111,M137756793,248.0,여성,50대,Z17
3155,M106346235,248.0,여성,50대,Z03
9518,M317579045,248.0,여성,40대,Z10
24267,M807425485,248.0,여성,40대,Z11
23894,M794649775,248.0,여성,50대,Z17
1956,M064835179,248.0,여성,40대,Z16
22676,M753991342,247.0,여성,60대,Z10
2175,M072625004,247.0,남성,30대,Z15
19654,M654970220,247.0,여성,30대,Z10
25307,M842346945,247.0,여성,40대,Z17
6903,M230490811,247.0,남성,30대,Z04
26720,M890006771,247.0,여성,60대,Z10
20064,M669638667,247.0,여성,30대,Z16
3657,M122097021,247.0,여성,50대,Z17
19829,M661204697,247.0,여성,40대,Z17
9802,M326107280,247.0,여성,40대,Z16
3851,M128025546,247.0,여성,50대,Z17
25075,M835190246,247.0,여성,60대,Z17
25504,M849233011,247.0,남성,30대,Z17
17219,M573027983,247.0,여성,30대,Z17
16977,M564837751,247.0,여성,50대,Z17
28135,M937292199,247.0,남성,50대,Z17
23900,M794806234,247.0,여성,50대,Z04
19317,M642045910,247.0,여성,40대,Z10
26207,M873101792,247.0,여성,40대,Z17
29458,M984378051,247.0,여성,50대,Z10
18375,M611722173,247.0,여성,40대,Z10
8511,M283095886,247.0,남성,30대,Z17
2841,M096145576,247.0,여성,40대,Z14
13423,M448313561,247.0,남성,50대,Z17
29524,M986670727,247.0,여성,50대,Z10
16032,M533610516,247.0,남성,40대,Z13
9145,M303797144,247.0,남성,30대,Z17
21574,M718346585,247.0,여성,30대,Z17
9185,M305160892,247.0,여성,40대,Z17
14215,M474268976,247.0,여성,30대,Z10
9486,M316503189,246.0,남성,30대,Z08
8761,M290727471,246.0,여성,60대,Z17
8671,M287979585,246.0,여성,40대,Z06
10986,M365242199,246.0,여성,50대,Z01
24945,M830841749,246.0,남성,50대,Z06
6516,M216811744,246.0,여성,30대,Z16
4146,M138848999,246.0,여성,50대,Z16
2964,M100079518,246.0,여성,50대,Z17
2171,M072470650,246.0,여성,40대,Z05
21572,M718246462,246.0,여성,40대,Z05
16231,M540175028,246.0,남성,50대,Z16
6020,M200258823,246.0,남성,50대,Z15
3840,M127662841,246.0,여성,40대,Z10
16915,M562280618,246.0,여성,40대,Z16
28420,M947158498,246.0,여성,20대,Z16
6472,M215458428,246.0,여성,40대,Z07
1716,M056889799,246.0,남성,40대,Z10
29069,M970943144,246.0,여성,50대,Z14
17754,M591050762,246.0,여성,30대,Z06
16019,M533291126,246.0,여성,40대,Z10
25725,M857190643,246.0,여성,60대,Z17
7754,M258596625,246.0,여성,30대,Z13
12163,M405735069,246.0,남성,40대,Z16
668,M022143999,246.0,여성,40대,Z13
24579,M818574906,245.0,여성,30대,Z04
13996,M466779365,245.0,남성,50대,Z17
6078,M202317336,245.0,여성,50대,Z10
15600,M519905296,245.0,여성,60대,Z01
19664,M655412818,245.0,여성,50대,Z16
11316,M376007919,245.0,여성,50대,Z17
21801,M725311421,245.0,남성,40대,Z13
3562,M119550308,245.0,남성,40대,Z10
4407,M147565753,245.0,남성,30대,Z06
8368,M279005747,245.0,남성,20대,Z10
7167,M239705613,245.0,여성,40대,Z17
2681,M090003793,245.0,여성,40대,Z17
878,M029127236,245.0,여성,30대,Z01
10838,M359040764,245.0,여성,40대,Z10
18276,M608298710,245.0,여성,40대,Z05
23331,M776166510,245.0,남성,20대,Z11
21646,M720609342,245.0,여성,40대,Z10
695,M023047390,245.0,여성,40대,Z17
10058,M333976286,245.0,남성,20대,Z11
5555,M185142481,245.0,여성,40대,Z05
521,M017696878,245.0,여성,40대,Z12
17889,M595739607,245.0,여성,40대,Z14
18667,M620593844,245.0,남성,40대,Z11
21711,M722735933,245.0,여성,40대,Z13
23645,M786154558,245.0,남성,50대,Z10
4857,M161646674,245.0,여성,40대,Z17
4309,M144191074,245.0,남성,50대,Z17
6060,M201840875,244.0,남성,50대,Z11
20543,M685107905,244.0,여성,40대,Z17
9655,M321497306,244.0,여성,30대,Z17
22158,M737102111,244.0,남성,50대,Z17
7750,M258326719,244.0,여성,50대,Z11
13922,M464662290,244.0,남성,60대,Z11
23868,M793773787,244.0,여성,30대,Z13
21051,M701683935,244.0,여성,30대,Z13
14306,M477255041,244.0,남성,60대,Z10
21754,M724072323,244.0,여성,50대,Z10
19031,M632624291,244.0,남성,40대,Z05
4432,M148366583,244.0,여성,30대,Z16
26245,M874334700,244.0,여성,40대,Z13
3653,M121932249,244.0,여성,50대,Z10
4832,M160808876,244.0,여성,30대,Z06
13597,M454830968,244.0,여성,40대,Z05
22220,M738829093,244.0,여성,20대,Z17
15942,M531114951,244.0,여성,40대,Z17
1399,M046672300,244.0,여성,30대,Z13
9908,M329669184,244.0,여성,30대,Z13
11932,M397105245,244.0,남성,40대,Z16
6689,M222450562,243.0,여성,40대,Z17
1435,M047643970,243.0,남성,70대,Z11
6005,M199774081,243.0,여성,40대,Z06
28290,M942878878,243.0,여성,30대,Z03
21966,M730876185,243.0,여성,60대,Z17
18972,M630608939,243.0,여성,40대,Z16
16082,M535298483,243.0,여성,40대,Z17
9362,M311907816,243.0,여성,30대,Z10
1117,M036853711,243.0,여성,40대,Z10
22438,M745910153,243.0,여성,30대,Z01
2698,M090737754,243.0,여성,50대,Z10
17821,M593586642,243.0,여성,40대,Z11
5981,M198695424,243.0,여성,40대,Z04
15116,M502907253,243.0,여성,30대,Z17
19831,M661300956,243.0,여성,30대,Z12
25121,M836955156,243.0,여성,20대,Z10
18512,M615612622,243.0,여성,30대,Z03
8780,M291295742,243.0,여성,40대,Z17
10786,M357369637,243.0,남성,20대,Z10
18901,M628159902,243.0,남성,50대,Z10
17303,M575929312,243.0,남성,30대,Z16
14350,M478435767,243.0,여성,20대,Z04
7988,M265910093,243.0,여성,30대,Z17
5470,M182580993,243.0,남성,30대,Z12
718,M023783485,243.0,남성,50대,Z17
9601,M320245107,243.0,여성,60대,Z01
3584,M120264290,242.0,여성,30대,Z01
17673,M588636178,242.0,여성,50대,Z11
18245,M607249053,242.0,여성,40대,Z10
10411,M345313454,242.0,남성,40대,Z05
19722,M657240455,242.0,여성,40대,Z10
22411,M745221772,242.0,여성,50대,Z17
6690,M222453403,242.0,여성,40대,Z16
25365,M844179338,242.0,남성,40대,Z10
5222,M172955230,242.0,여성,40대,Z10
1112,M036742669,242.0,여성,70대,Z04
14278,M476176344,242.0,여성,50대,Z17
22349,M742478036,242.0,남성,40대,Z10
18179,M605201095,242.0,남성,40대,Z17
10580,M350339914,242.0,여성,30대,Z10
21152,M704962495,242.0,남성,30대,Z17
26415,M879552236,242.0,여성,40대,Z03
15560,M518494480,242.0,여성,30대,Z04
12735,M425007233,242.0,여성,30대,Z17
7258,M242462032,242.0,남성,40대,Z11
26076,M868588681,242.0,남성,40대,Z06
6823,M227236773,242.0,여성,60대,Z06
790,M026274832,242.0,남성,40대,Z13
5523,M184315408,242.0,여성,30대,Z11
17608,M586572819,242.0,남성,40대,Z10
15650,M521704880,242.0,여성,40대,Z10
26248,M874369394,242.0,여성,30대,Z10
4121,M138135546,242.0,여성,50대,Z17
24302,M808828940,242.0,여성,30대,Z04
16612,M552145990,241.0,남성,40대,Z17
25637,M854194558,241.0,여성,50대,Z15
